Model,Scope,Discount,Year,SCC
FUND,Global,0.05,2012,14.38831901
FUND,Global,0.025,2012,19.77549875
FUND,Global,0.03,2012,19.25392177
FUND,Global,0.05,2012,14.85218168
FUND,Global,0.025,2012,16.70245989
FUND,Global,0.03,2012,18.71110629
FUND,Global,0.05,2012,14.51570685
FUND,Global,0.025,2012,17.21318366
FUND,Global,0.03,2012,16.11204159
FUND,Global,0.05,2012,12.80321673
FUND,Global,0.025,2012,16.73234394
FUND,Global,0.03,2012,19.07714512
FUND,Global,0.05,2012,14.5728803
FUND,Global,0.025,2012,19.75245376
FUND,Global,0.03,2012,17.318254
FUND,Global,0.05,2012,15.51949725
FUND,Global,0.025,2012,19.89429185
FUND,Global,0.03,2012,16.75057992
FUND,Global,0.05,2012,13.27315485
FUND,Global,0.025,2012,19.09907333
FUND,Global,0.03,2012,18.18587554
FUND,Global,0.05,2012,13.60154464
FUND,Global,0.025,2012,20.66882983
FUND,Global,0.03,2012,16.69281881
FUND,Global,0.05,2012,14.74358152
FUND,Global,0.025,2012,16.64999033
FUND,Global,0.03,2012,16.26898489
FUND,Global,0.05,2012,14.21134392
FUND,Global,0.025,2012,17.90153813
FUND,Global,0.03,2012,16.73087553
FUND,Global,0.05,2012,12.94868154
FUND,Global,0.025,2012,18.3129983
FUND,Global,0.03,2012,16.52011053
FUND,Global,0.05,2012,15.09857891
FUND,Global,0.025,2012,17.00785414
FUND,Global,0.03,2012,15.43997546
FUND,Global,0.05,2012,9.443026659
FUND,Global,0.025,2012,18.31478897
FUND,Global,0.03,2012,21.08259659
FUND,Global,0.05,2012,14.66864316
FUND,Global,0.025,2012,18.19377733
FUND,Global,0.03,2012,20.79142274
FUND,Global,0.05,2012,14.05357727
FUND,Global,0.025,2012,18.63442273
FUND,Global,0.03,2012,19.62208821
FUND,Global,0.05,2012,12.61402047
FUND,Global,0.025,2012,19.32114524
FUND,Global,0.03,2012,15.38867819
FUND,Global,0.05,2012,16.22026045
FUND,Global,0.025,2012,17.89000413
FUND,Global,0.03,2012,18.70926295
FUND,Global,0.05,2012,13.33109585
FUND,Global,0.025,2012,18.18499523
FUND,Global,0.03,2012,18.52511379
FUND,Global,0.05,2012,15.57169086
FUND,Global,0.025,2012,14.19125439
FUND,Global,0.03,2012,18.43018314
FUND,Global,0.05,2012,15.26617415
FUND,Global,0.025,2012,17.09400137
FUND,Global,0.03,2012,19.50166059
FUND,Global,0.05,2012,14.72194866
FUND,Global,0.025,2012,17.31571431
FUND,Global,0.03,2012,17.99137899
FUND,Global,0.05,2012,15.36382739
FUND,Global,0.025,2012,18.3616356
FUND,Global,0.03,2012,17.39462065
FUND,Global,0.05,2012,11.84679579
FUND,Global,0.025,2012,18.63762834
FUND,Global,0.03,2012,17.94357839
FUND,Global,0.05,2012,16.83358683
FUND,Global,0.025,2012,18.79165326
FUND,Global,0.03,2012,17.57389578
FUND,Global,0.05,2012,11.70983884
FUND,Global,0.025,2012,19.32634047
FUND,Global,0.03,2012,18.39745264
FUND,Global,0.05,2012,13.25687827
FUND,Global,0.025,2012,18.10515498
FUND,Global,0.03,2012,14.78503223
FUND,Global,0.05,2012,15.8614954
FUND,Global,0.025,2012,17.72124185
FUND,Global,0.03,2012,20.29507766
FUND,Global,0.05,2012,16.13753626
FUND,Global,0.025,2012,17.07385244
FUND,Global,0.03,2012,17.72570048
FUND,Global,0.05,2012,13.1519416
FUND,Global,0.025,2012,19.85711864
FUND,Global,0.03,2012,18.68038086
FUND,Global,0.05,2012,10.49346202
FUND,Global,0.025,2012,18.97140737
FUND,Global,0.03,2012,14.46780056
FUND,Global,0.05,2012,14.95289178
FUND,Global,0.025,2012,16.13983759
FUND,Global,0.03,2012,18.47712623
FUND,Global,0.05,2012,11.30949151
FUND,Global,0.025,2012,16.35584649
FUND,Global,0.03,2012,19.49548927
FUND,Global,0.05,2012,14.69658218
FUND,Global,0.025,2012,21.65108552
FUND,Global,0.03,2012,19.33398573
FUND,Global,0.05,2012,16.20874496
FUND,Global,0.025,2012,19.65093223
FUND,Global,0.03,2012,16.07968512
FUND,Global,0.05,2012,14.35544252
FUND,Global,0.025,2012,18.10299188
FUND,Global,0.03,2012,17.84302212
FUND,Global,0.05,2012,14.82242849
FUND,Global,0.025,2012,23.25860295
FUND,Global,0.03,2012,18.06166232
FUND,Global,0.05,2012,12.29348623
FUND,Global,0.025,2012,18.22106172
FUND,Global,0.03,2012,20.35945586
FUND,Global,0.05,2012,10.87487476
FUND,Global,0.025,2012,16.80078498
FUND,Global,0.03,2012,17.97439385
FUND,Global,0.05,2012,15.84033148
FUND,Global,0.025,2012,20.37105479
FUND,Global,0.03,2012,18.97338093
FUND,Global,0.05,2012,17.54583888
FUND,Global,0.025,2012,19.59666448
FUND,Global,0.03,2012,21.44508576
FUND,Global,0.05,2012,13.04383545
FUND,Global,0.025,2012,18.8201824
FUND,Global,0.03,2012,18.14245944
FUND,Global,0.05,2012,15.85348657
FUND,Global,0.025,2012,22.53091837
FUND,Global,0.03,2012,18.0764302
FUND,Global,0.05,2012,15.82021285
FUND,Global,0.025,2012,19.49330303
FUND,Global,0.03,2012,18.51676105
FUND,Global,0.05,2012,11.84419473
FUND,Global,0.025,2012,16.89997105
FUND,Global,0.03,2012,20.30679695
FUND,Global,0.05,2012,12.32399458
FUND,Global,0.025,2012,18.10987888
FUND,Global,0.03,2012,20.45723644
FUND,Global,0.05,2012,11.34090994
FUND,Global,0.025,2012,19.49805728
FUND,Global,0.03,2012,15.87315979
FUND,Global,0.05,2012,14.72872899
FUND,Global,0.025,2012,20.04673556
FUND,Global,0.03,2012,18.76619412
FUND,Global,0.05,2012,13.32034904
FUND,Global,0.025,2012,13.72107336
FUND,Global,0.03,2012,18.97485012
FUND,Global,0.05,2012,11.23182596
FUND,Global,0.025,2012,20.27485055
FUND,Global,0.03,2012,19.24725318
FUND,Global,0.05,2012,15.80827427
FUND,Global,0.025,2012,19.07569102
FUND,Global,0.03,2012,18.40786076
FUND,Global,0.05,2012,12.56797352
FUND,Global,0.025,2012,20.90884847
FUND,Global,0.03,2012,19.17027464
FUND,Global,0.05,2012,15.11189577
FUND,Global,0.025,2012,18.58261355
FUND,Global,0.03,2012,15.31409685
FUND,Global,0.05,2012,15.89990776
FUND,Global,0.025,2012,23.83300109
FUND,Global,0.03,2012,17.51225659
FUND,Global,0.05,2012,11.78371849
FUND,Global,0.025,2012,16.07690503
FUND,Global,0.03,2012,17.24939017
FUND,Global,0.05,2012,15.64749009
FUND,Global,0.025,2012,13.65132008
FUND,Global,0.03,2012,18.90797344
FUND,Global,0.05,2012,15.36364023
FUND,Global,0.025,2012,17.99933218
FUND,Global,0.03,2012,17.29852075
FUND,Global,0.05,2012,12.8153309
FUND,Global,0.025,2012,18.26968103
FUND,Global,0.03,2012,18.40080978
FUND,Global,0.05,2012,15.84166812
FUND,Global,0.025,2012,23.07667519
FUND,Global,0.03,2012,19.79084399
FUND,Global,0.05,2012,12.37532151
FUND,Global,0.025,2012,21.42045183
FUND,Global,0.03,2012,18.49531523
FUND,Global,0.05,2012,14.29766957
FUND,Global,0.025,2012,21.6479147
FUND,Global,0.03,2012,19.0315501
FUND,Global,0.05,2012,13.23834749
FUND,Global,0.025,2012,17.74759812
FUND,Global,0.03,2012,18.90493985
FUND,Global,0.05,2012,13.88290102
FUND,Global,0.025,2012,19.54298425
FUND,Global,0.03,2012,19.53231996
FUND,Global,0.05,2012,16.55004597
FUND,Global,0.025,2012,17.21194205
FUND,Global,0.03,2012,17.75937374
FUND,Global,0.05,2012,12.28846429
FUND,Global,0.025,2012,18.46017818
FUND,Global,0.03,2012,19.29255395
FUND,Global,0.05,2012,15.5266919
FUND,Global,0.025,2012,15.97553109
FUND,Global,0.03,2012,18.55799285
FUND,Global,0.05,2012,17.91260544
FUND,Global,0.025,2012,19.76171279
FUND,Global,0.03,2012,16.8819019
FUND,Global,0.05,2012,14.04794563
FUND,Global,0.025,2012,15.1048061
FUND,Global,0.03,2012,22.150558
FUND,Global,0.05,2012,16.86344873
FUND,Global,0.025,2013,17.9993472
FUND,Global,0.03,2013,19.64930597
FUND,Global,0.05,2013,17.38996116
FUND,Global,0.025,2013,15.92016179
FUND,Global,0.03,2013,18.40768813
FUND,Global,0.05,2013,16.79599309
FUND,Global,0.025,2013,22.80226783
FUND,Global,0.03,2013,17.42470043
FUND,Global,0.05,2013,15.80021286
FUND,Global,0.025,2013,15.27617708
FUND,Global,0.03,2013,17.8200126
FUND,Global,0.05,2013,16.53247131
FUND,Global,0.025,2013,19.67870625
FUND,Global,0.03,2013,19.72940443
FUND,Global,0.05,2013,14.09795002
FUND,Global,0.025,2013,17.96693596
FUND,Global,0.03,2013,15.86194133
FUND,Global,0.05,2013,14.77377153
FUND,Global,0.025,2013,17.41269689
FUND,Global,0.03,2013,16.6212611
FUND,Global,0.05,2013,16.0487259
FUND,Global,0.025,2013,17.81522084
FUND,Global,0.03,2013,18.87398846
FUND,Global,0.05,2013,14.74785508
FUND,Global,0.025,2013,18.72849028
FUND,Global,0.03,2013,18.7043156
FUND,Global,0.05,2013,13.94173704
FUND,Global,0.025,2013,15.55955036
FUND,Global,0.03,2013,19.7817285
FUND,Global,0.05,2013,15.97185913
FUND,Global,0.025,2013,19.07644657
FUND,Global,0.03,2013,21.48884238
FUND,Global,0.05,2013,16.28216308
FUND,Global,0.025,2013,21.29413065
FUND,Global,0.03,2013,18.62528025
FUND,Global,0.05,2013,14.94664164
FUND,Global,0.025,2013,19.47862124
FUND,Global,0.03,2013,18.70881981
FUND,Global,0.05,2013,13.98279526
FUND,Global,0.025,2013,20.0987575
FUND,Global,0.03,2013,20.16774164
FUND,Global,0.05,2013,16.31153342
FUND,Global,0.025,2013,20.58993212
FUND,Global,0.03,2013,19.7531086
FUND,Global,0.05,2013,16.42123403
FUND,Global,0.025,2013,19.01486286
FUND,Global,0.03,2013,17.22154345
FUND,Global,0.05,2013,16.41936973
FUND,Global,0.025,2013,16.00559195
FUND,Global,0.03,2013,19.23044599
FUND,Global,0.05,2013,16.3253871
FUND,Global,0.025,2013,14.49169283
FUND,Global,0.03,2013,16.52676891
FUND,Global,0.05,2013,14.79047509
FUND,Global,0.025,2013,16.1213657
FUND,Global,0.03,2013,19.61962048
FUND,Global,0.05,2013,16.97128616
FUND,Global,0.025,2013,19.31360038
FUND,Global,0.03,2013,20.89114797
FUND,Global,0.05,2013,17.72396057
FUND,Global,0.025,2013,17.52117716
FUND,Global,0.03,2013,19.89521117
FUND,Global,0.05,2013,14.81233873
FUND,Global,0.025,2013,20.12556729
FUND,Global,0.03,2013,21.33447904
FUND,Global,0.05,2013,15.40860938
FUND,Global,0.025,2013,18.73275158
FUND,Global,0.03,2013,11.55651375
FUND,Global,0.05,2013,14.72635592
FUND,Global,0.025,2013,19.51997001
FUND,Global,0.03,2013,17.20258191
FUND,Global,0.05,2013,15.58450063
FUND,Global,0.025,2013,20.06828116
FUND,Global,0.03,2013,20.6450034
FUND,Global,0.05,2013,14.11398104
FUND,Global,0.025,2013,19.18178213
FUND,Global,0.03,2013,20.68094159
FUND,Global,0.05,2013,16.00173176
FUND,Global,0.025,2013,14.04301121
FUND,Global,0.03,2013,18.78835699
FUND,Global,0.05,2013,15.39508386
FUND,Global,0.025,2013,22.88704359
FUND,Global,0.03,2013,21.04812455
FUND,Global,0.05,2013,15.14528296
FUND,Global,0.025,2013,18.69981532
FUND,Global,0.03,2013,20.09412712
FUND,Global,0.05,2013,12.93769339
FUND,Global,0.025,2013,19.19196833
FUND,Global,0.03,2013,16.37176231
FUND,Global,0.05,2013,14.66795998
FUND,Global,0.025,2013,15.29277736
FUND,Global,0.03,2013,19.68560085
FUND,Global,0.05,2013,14.31680044
FUND,Global,0.025,2013,19.7174251
FUND,Global,0.03,2013,25.46375391
FUND,Global,0.05,2013,14.74726338
FUND,Global,0.025,2013,20.34441948
FUND,Global,0.03,2013,19.35971271
FUND,Global,0.05,2013,13.87583399
FUND,Global,0.025,2013,17.72473718
FUND,Global,0.03,2013,19.56127477
FUND,Global,0.05,2013,13.92559159
FUND,Global,0.025,2013,21.93262094
FUND,Global,0.03,2013,17.9679087
FUND,Global,0.05,2013,17.12243955
FUND,Global,0.025,2013,21.86717871
FUND,Global,0.03,2013,18.63796125
FUND,Global,0.05,2013,14.88272171
FUND,Global,0.025,2013,22.88039635
FUND,Global,0.03,2013,16.80009815
FUND,Global,0.05,2013,15.15942558
FUND,Global,0.025,2013,17.81104128
FUND,Global,0.03,2013,20.28420312
FUND,Global,0.05,2013,14.30932423
FUND,Global,0.025,2013,17.94973849
FUND,Global,0.03,2013,17.44959945
FUND,Global,0.05,2013,14.32454637
FUND,Global,0.025,2013,21.20691656
FUND,Global,0.03,2013,21.55689878
FUND,Global,0.05,2013,17.10322097
FUND,Global,0.025,2013,20.29809556
FUND,Global,0.03,2013,18.27975911
FUND,Global,0.05,2013,14.193163
FUND,Global,0.025,2013,17.06219629
FUND,Global,0.03,2013,13.17346397
FUND,Global,0.05,2013,12.57526838
FUND,Global,0.025,2013,19.7396187
FUND,Global,0.03,2013,14.73607972
FUND,Global,0.05,2013,14.82741572
FUND,Global,0.025,2013,20.95150835
FUND,Global,0.03,2013,18.27364012
FUND,Global,0.05,2013,15.93387115
FUND,Global,0.025,2013,22.39722575
FUND,Global,0.03,2013,19.05526427
FUND,Global,0.05,2013,13.13503821
FUND,Global,0.025,2013,23.18278549
FUND,Global,0.03,2013,21.17849315
FUND,Global,0.05,2013,14.4510086
FUND,Global,0.025,2013,19.47851155
FUND,Global,0.03,2013,18.93541023
FUND,Global,0.05,2013,17.09813426
FUND,Global,0.025,2013,19.49859924
FUND,Global,0.03,2013,20.67934092
FUND,Global,0.05,2013,16.98780505
FUND,Global,0.025,2013,18.95518493
FUND,Global,0.03,2013,19.15412713
FUND,Global,0.05,2013,13.72768859
FUND,Global,0.025,2013,19.72834863
FUND,Global,0.03,2013,19.86918067
FUND,Global,0.05,2013,15.25998426
FUND,Global,0.025,2013,18.71165529
FUND,Global,0.03,2013,18.30170287
FUND,Global,0.05,2013,13.18959032
FUND,Global,0.025,2013,19.12579961
FUND,Global,0.03,2013,18.01921094
FUND,Global,0.05,2013,16.89391401
FUND,Global,0.025,2013,15.24390277
FUND,Global,0.03,2013,21.86174857
FUND,Global,0.05,2013,13.57900666
FUND,Global,0.025,2013,18.34956463
FUND,Global,0.03,2013,21.97292275
FUND,Global,0.05,2013,15.42941489
FUND,Global,0.025,2013,16.69230197
FUND,Global,0.03,2013,19.36841614
FUND,Global,0.05,2013,16.29928252
FUND,Global,0.025,2013,18.13148962
FUND,Global,0.03,2013,21.42304663
FUND,Global,0.05,2013,11.2542746
FUND,Global,0.025,2013,20.33317963
FUND,Global,0.03,2013,18.2355728
FUND,Global,0.05,2013,14.59041124
FUND,Global,0.025,2013,21.6652225
FUND,Global,0.03,2013,20.92893694
FUND,Global,0.05,2013,17.76618576
FUND,Global,0.025,2013,19.82308014
FUND,Global,0.03,2013,17.97740559
FUND,Global,0.05,2013,13.71338627
FUND,Global,0.025,2013,18.03008287
FUND,Global,0.03,2013,20.24969968
FUND,Global,0.05,2013,14.67244816
FUND,Global,0.025,2013,20.8559202
FUND,Global,0.03,2013,20.94330331
FUND,Global,0.05,2013,15.75260267
FUND,Global,0.025,2013,18.9107133
FUND,Global,0.03,2013,19.05679881
FUND,Global,0.05,2013,15.6882588
FUND,Global,0.025,2013,18.46417974
FUND,Global,0.03,2013,13.61164587
FUND,Global,0.05,2013,17.46113808
FUND,Global,0.025,2013,17.11933748
FUND,Global,0.03,2013,16.16525049
FUND,Global,0.05,2013,16.67959965
FUND,Global,0.025,2013,17.84047618
FUND,Global,0.03,2013,18.92343969
FUND,Global,0.05,2013,15.4413349
FUND,Global,0.025,2013,21.86163467
FUND,Global,0.03,2013,18.40056914
FUND,Global,0.05,2013,11.86536903
FUND,Global,0.025,2013,21.94105573
FUND,Global,0.03,2013,19.01993555
FUND,Global,0.05,2013,13.29801271
FUND,Global,0.025,2013,16.00563491
FUND,Global,0.03,2013,20.8681635
FUND,Global,0.05,2013,16.57388683
FUND,Global,0.025,2013,18.57177712
FUND,Global,0.03,2013,17.80864352
FUND,Global,0.05,2013,15.874098
FUND,Global,0.025,2013,19.69191573
FUND,Global,0.03,2013,17.21477873
FUND,Global,0.05,2013,14.56216446
FUND,Global,0.025,2013,18.5243139
FUND,Global,0.03,2013,22.92894419
FUND,Global,0.05,2013,14.50655436
FUND,Global,0.025,2013,16.87380643
FUND,Global,0.03,2013,21.07849648
FUND,Global,0.05,2013,15.32050258
FUND,Global,0.025,2013,23.21762452
FUND,Global,0.03,2013,15.02994769
FUND,Global,0.05,2013,15.10494752
FUND,Global,0.025,2013,20.97547623
FUND,Global,0.03,2013,19.16024955
FUND,Global,0.05,2013,17.12927105
FUND,Global,0.025,2013,19.1547778
FUND,Global,0.03,2013,20.49360845
FUND,Global,0.05,2013,10.45530686
FUND,Global,0.025,2013,19.11614291
FUND,Global,0.03,2013,19.26122363
FUND,Global,0.05,2013,12.98131286
FUND,Global,0.025,2013,20.67316853
FUND,Global,0.03,2013,17.13797195
FUND,Global,0.05,2013,14.19573717
FUND,Global,0.025,2013,19.22145481
FUND,Global,0.03,2013,17.67711438
FUND,Global,0.05,2013,16.5623707
FUND,Global,0.025,2013,17.0553229
FUND,Global,0.03,2013,18.88020977
FUND,Global,0.05,2013,13.56784142
FUND,Global,0.025,2013,15.91797971
FUND,Global,0.03,2013,18.79857675
FUND,Global,0.05,2013,13.98767163
FUND,Global,0.025,2013,18.86199792
FUND,Global,0.03,2013,18.15101344
FUND,Global,0.05,2013,17.19625131
FUND,Global,0.025,2013,21.13623051
FUND,Global,0.03,2013,18.85409183
FUND,Global,0.05,2013,13.48730727
FUND,Global,0.025,2013,20.2100815
FUND,Global,0.03,2013,21.70822611
FUND,Global,0.05,2013,10.79922424
FUND,Global,0.025,2013,18.09541359
FUND,Global,0.03,2013,20.22903342
FUND,Global,0.05,2013,13.95530002
FUND,Global,0.025,2013,17.77057536
FUND,Global,0.03,2013,20.00676695
FUND,Global,0.05,2013,14.47510113
FUND,Global,0.025,2013,17.24474802
FUND,Global,0.03,2013,16.12644338
FUND,Global,0.05,2013,15.01888985
FUND,Global,0.025,2013,18.47267502
FUND,Global,0.03,2013,18.32197463
FUND,Global,0.05,2013,15.58367771
FUND,Global,0.025,2013,21.75092635
FUND,Global,0.03,2013,22.51149537
FUND,Global,0.05,2013,13.8655945
FUND,Global,0.025,2013,15.81899001
FUND,Global,0.03,2013,17.22763341
FUND,Global,0.05,2013,15.34334265
FUND,Global,0.025,2013,18.71625227
FUND,Global,0.03,2013,17.11232652
FUND,Global,0.05,2013,13.20050921
FUND,Global,0.025,2013,18.21854859
FUND,Global,0.03,2013,16.13046022
FUND,Global,0.05,2013,12.3704295
FUND,Global,0.025,2013,15.65247845
FUND,Global,0.03,2013,17.96604373
FUND,Global,0.05,2013,15.00481747
FUND,Global,0.025,2013,22.42920687
FUND,Global,0.03,2013,22.9321258
FUND,Global,0.05,2013,16.06649813
FUND,Global,0.025,2013,19.95722204
FUND,Global,0.03,2013,16.38147191
FUND,Global,0.05,2013,13.56438388
FUND,Global,0.025,2013,18.99217956
FUND,Global,0.03,2013,12.9559276
FUND,Global,0.05,2013,15.41751874
FUND,Global,0.025,2013,19.50412506
FUND,Global,0.03,2013,19.70095404
FUND,Global,0.05,2013,14.9181182
FUND,Global,0.025,2013,22.84743853
FUND,Global,0.03,2013,20.69096371
FUND,Global,0.05,2013,14.26749001
FUND,Global,0.025,2013,20.09708562
FUND,Global,0.03,2013,21.6071759
FUND,Global,0.05,2013,15.98772877
FUND,Global,0.025,2013,20.61206812
FUND,Global,0.03,2013,19.38868519
FUND,Global,0.05,2013,15.60120013
FUND,Global,0.025,2013,20.99396134
FUND,Global,0.03,2013,22.03529451
FUND,Global,0.05,2013,16.93845127
FUND,Global,0.025,2014,19.3355093
FUND,Global,0.03,2014,18.17649106
FUND,Global,0.05,2014,15.20044411
FUND,Global,0.025,2014,24.78999425
FUND,Global,0.03,2014,21.95556098
FUND,Global,0.05,2014,15.44665608
FUND,Global,0.025,2014,21.45688941
FUND,Global,0.03,2014,18.01086676
FUND,Global,0.05,2014,19.40823648
FUND,Global,0.025,2014,18.83403035
FUND,Global,0.03,2014,18.38647563
FUND,Global,0.05,2014,15.15703716
FUND,Global,0.025,2014,20.41307508
FUND,Global,0.03,2014,22.30679333
FUND,Global,0.05,2014,15.15688661
FUND,Global,0.025,2014,17.11802578
FUND,Global,0.03,2014,18.8715323
FUND,Global,0.05,2014,15.23929751
FUND,Global,0.025,2014,20.10727726
FUND,Global,0.03,2014,20.26951234
FUND,Global,0.05,2014,17.57798788
FUND,Global,0.025,2014,21.4904042
FUND,Global,0.03,2014,19.41471293
FUND,Global,0.05,2014,19.71534936
FUND,Global,0.025,2014,20.4187598
FUND,Global,0.03,2014,21.27640411
FUND,Global,0.05,2014,15.79578672
FUND,Global,0.025,2014,19.22673188
FUND,Global,0.03,2014,22.00789549
FUND,Global,0.05,2014,17.85837104
FUND,Global,0.025,2014,23.59382218
FUND,Global,0.03,2014,22.94328189
FUND,Global,0.05,2014,18.21726671
FUND,Global,0.025,2014,23.65881298
FUND,Global,0.03,2014,18.63951054
FUND,Global,0.05,2014,16.64942101
FUND,Global,0.025,2014,19.1177426
FUND,Global,0.03,2014,18.33510557
FUND,Global,0.05,2014,16.83516306
FUND,Global,0.025,2014,19.99578523
FUND,Global,0.03,2014,20.39074128
FUND,Global,0.05,2014,15.74901141
FUND,Global,0.025,2014,20.27323872
FUND,Global,0.03,2014,16.37068042
FUND,Global,0.05,2014,14.38217858
FUND,Global,0.025,2014,21.56309604
FUND,Global,0.03,2014,17.48251354
FUND,Global,0.05,2014,16.11673375
FUND,Global,0.025,2014,20.73678879
FUND,Global,0.03,2014,22.5328844
FUND,Global,0.05,2014,16.31007582
FUND,Global,0.025,2014,18.78664651
FUND,Global,0.03,2014,23.29723195
FUND,Global,0.05,2014,16.04551472
FUND,Global,0.025,2014,20.46608311
FUND,Global,0.03,2014,22.51296496
FUND,Global,0.05,2014,15.48181642
FUND,Global,0.025,2014,17.67241552
FUND,Global,0.03,2014,22.06985828
FUND,Global,0.05,2014,15.16145612
FUND,Global,0.025,2014,22.04871445
FUND,Global,0.03,2014,17.53473437
FUND,Global,0.05,2014,15.00290286
FUND,Global,0.025,2014,21.85035258
FUND,Global,0.03,2014,21.04156227
FUND,Global,0.05,2014,14.40363094
FUND,Global,0.025,2014,19.06665883
FUND,Global,0.03,2014,20.50837716
FUND,Global,0.05,2014,17.30520999
FUND,Global,0.025,2014,20.52269309
FUND,Global,0.03,2014,20.94747527
FUND,Global,0.05,2014,14.71900687
FUND,Global,0.025,2014,20.41413021
FUND,Global,0.03,2014,20.31797915
FUND,Global,0.05,2014,17.47516688
FUND,Global,0.025,2014,20.57607696
FUND,Global,0.03,2014,17.98202119
FUND,Global,0.05,2014,11.8428245
FUND,Global,0.025,2014,22.46197036
FUND,Global,0.03,2014,20.54852263
FUND,Global,0.05,2014,14.34707689
FUND,Global,0.025,2014,20.74035907
FUND,Global,0.03,2014,21.01616059
FUND,Global,0.05,2014,15.73835809
FUND,Global,0.025,2014,21.85233788
FUND,Global,0.03,2014,20.74195331
FUND,Global,0.05,2014,14.20897158
FUND,Global,0.025,2014,21.5336963
FUND,Global,0.03,2014,21.50809788
FUND,Global,0.05,2014,17.60496218
FUND,Global,0.025,2014,20.54962617
FUND,Global,0.03,2014,19.20455611
FUND,Global,0.05,2014,13.70609676
FUND,Global,0.025,2014,22.74487739
FUND,Global,0.03,2014,16.36090126
FUND,Global,0.05,2014,17.86770445
FUND,Global,0.025,2014,22.28859719
FUND,Global,0.03,2014,20.47067295
FUND,Global,0.05,2014,15.49572871
FUND,Global,0.025,2014,23.07108924
FUND,Global,0.03,2014,21.30468674
FUND,Global,0.05,2014,15.15498596
FUND,Global,0.025,2014,21.42497186
FUND,Global,0.03,2014,18.15073066
FUND,Global,0.05,2014,18.46704401
FUND,Global,0.025,2014,20.35768478
FUND,Global,0.03,2014,16.98069817
FUND,Global,0.05,2014,15.1470771
FUND,Global,0.025,2014,21.62742984
FUND,Global,0.03,2014,16.95552765
FUND,Global,0.05,2014,16.39505975
FUND,Global,0.025,2014,18.47692109
FUND,Global,0.03,2014,19.09015965
FUND,Global,0.05,2014,16.56875828
FUND,Global,0.025,2014,16.7063754
